Q1,Q2,Q3,Q4,Q5,Q6,Q46,Q47,Q48,Q49,Q50,Q112,Q164,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233,Gender,Age,Marital,Employment,Class,Ethnic,Urban_Rural
1,1,1,2,1,1,2,1,8,7,7,9,10,2,1,1,1,4,3,2,3,3,2,1,29,6,1,2,458004,1
1,2,2,4,1,1,2,2,7,7,6,5,5,2,2,2,2,2,2,2,2,2,2,2,19,6,6,2,458004,1
1,1,1,2,2,2,3,3,8,3,2,10,9,3,2,1,2,3,2,2,3,2,3,2,33,6,3,3,458004,1
1,2,1,4,1,1,1,4,5,6,10,10,10,2,3,3,2,1,2,3,3,2,3,1,38,6,3,3,458004,1
1,2,1,2,1,1,2,2,9,7,8,8,10,1,4,2,2,2,2,2,4,2,1,2,28,1,5,3,458004,1
1,1,1,3,1,1,3,3,5,5,5,6,10,1,4,2,4,2,2,4,4,2,2,2,48,1,1,3,458004,1
1,1,2,2,1,1,1,2,5,5,5,7,5,2,3,2,2,2,3,4,2,3,2,2,57,1,6,3,458004,2
1,2,1,2,1,1,2,1,7,7,6,9,10,2,3,1,1,3,3,1,3,3,2,2,28,1,1,3,458004,1
1,2,2,2,1,1,1,2,9,8,8,9,10,3,2,1,1,3,3,2,2,2,2,2,30,1,1,2,458004,1
1,3,2,4,3,1,3,2,6,5,4,10,5,2,2,2,2,2,2,2,2,2,2,2,27,1,5,2,458004,1
2,1,2,3,2,3,3,2,5,5,6,4,4,2,2,1,1,2,2,2,1,1,2,2,26,1,1,2,458014,1
1,2,3,3,1,1,3,3,5,6,6,7,6,1,1,1,1,1,2,1,2,2,2,2,38,1,1,3,458014,1
1,2,1,2,1,1,2,1,9,9,8,9,10,2,3,2,2,3,2,2,3,2,2,2,24,6,1,3,458004,1
1,1,1,2,1,1,2,2,8,8,8,8,10,2,2,1,1,3,2,3,3,2,2,2,38,1,1,2,458014,1
1,2,2,1,2,1,2,3,7,4,3,10,10,4,2,1,1,4,4,1,3,4,3,2,32,6,3,3,458004,1
1,1,1,2,2,1,1,2,4,5,4,6,9,1,3,1,1,2,2,3,3,3,1,2,29,6,1,2,458004,1
1,3,1,4,1,1,2,4,3,3,3,6,6,2,2,2,3,2,2,2,2,2,2,2,41,1,1,4,458004,1
1,1,2,3,1,1,3,3,7,5,4,8,10,2,3,2,2,2,2,2,3,3,1,2,37,3,1,3,458004,1
1,2,2,3,2,1,2,1,8,5,3,5,10,1,4,4,3,1,1,4,4,4,2,2,44,4,3,3,458004,1
1,2,1,2,1,1,2,2,6,6,4,10,10,3,4,1,2,4,3,2,2,3,2,2,31,6,1,2,458004,1
1,1,1,1,1,1,1,2,10,10,7,10,10,1,1,1,3,1,1,1,3,1,1,2,24,6,3,3,458004,2
1,1,1,1,1,1,1,1,8,8,8,7,10,1,4,2,4,2,1,4,4,1,1,2,41,5,1,2,458004,1
1,2,2,3,2,1,2,2,9,8,7,6,10,3,4,1,1,3,3,1,2,3,3,2,33,1,5,2,458004,1
1,1,1,2,2,2,2,2,8,8,8,2,6,1,1,1,1,1,1,1,1,2,2,2,55,1,1,3,458004,1
1,2,1,3,1,1,2,2,8,8,4,9,9,2,2,1,2,2,2,3,3,3,2,2,34,1,1,2,458004,1
1,2,2,2,2,1,2,3,7,8,6,8,10,3,2,1,2,2,2,2,3,3,2,2,31,1,1,3,458004,1
1,2,1,3,1,1,2,1,10,10,7,10,10,1,4,1,1,4,1,3,2,1,1,1,39,1,1,2,458004,1
2,3,2,1,1,1,2,2,8,5,5,10,10,2,4,2,2,3,3,3,3,3,2,1,51,1,3,3,458014,1
1,2,1,1,1,1,3,3,4,4,3,9,10,4,1,1,1,4,4,2,2,3,3,1,24,6,1,4,458004,1
1,2,2,3,1,2,2,3,9,8,9,7,8,3,3,2,2,4,4,2,1,2,1,2,26,1,1,4,458014,1
1,2,2,3,2,1,2,2,7,9,6,9,10,3,2,1,1,3,3,2,2,2,2,2,22,1,1,3,458004,1
1,2,1,2,1,1,3,4,5,5,5,10,10,2,2,1,1,4,4,2,1,4,2,2,40,1,1,3,458004,2
1,2,1,2,1,1,3,3,10,8,6,10,10,2,2,1,1,3,3,2,2,3,3,2,66,3,4,2,458014,1
1,2,2,2,1,2,2,2,6,7,5,5,6,2,2,1,2,3,3,3,2,2,2,1,34,6,3,4,458004,1
1,2,1,3,2,1,2,3,9,7,7,6,10,1,2,1,1,2,1,1,2,2,2,1,50,1,1,2,458004,1
1,2,2,2,2,1,2,3,6,4,6,5,6,2,2,3,2,1,1,1,1,1,1,2,36,1,1,3,458004,1
1,1,2,2,1,1,2,1,8,8,7,3,10,2,3,1,2,3,3,3,4,2,1,2,25,6,1,2,458004,1
1,1,1,4,1,1,1,3,10,5,3,10,10,4,4,4,4,4,4,4,4,4,4,2,23,6,6,4,458004,1
1,1,1,2,1,1,4,5,7,10,7,10,10,1,4,1,1,2,1,1,4,1,1,2,28,6,7,5,458004,2
1,2,1,3,2,1,2,2,6,6,6,2,10,3,2,2,2,3,3,2,3,3,2,2,32,6,1,2,458004,1
1,1,2,3,2,1,2,2,8,7,3,8,9,2,3,2,2,2,2,3,3,2,2,2,28,1,1,3,458004,2
1,1,1,4,1,3,1,1,8,5,4,10,10,4,3,2,3,3,3,2,3,2,2,2,35,1,1,4,458014,1
1,1,1,2,2,1,2,2,5,6,3,6,10,2,3,2,3,3,2,4,3,3,1,2,36,1,1,2,458004,1
1,2,2,3,2,1,2,3,6,5,3,2,8,3,3,2,2,2,3,2,2,2,2,2,44,1,1,3,458004,1
1,1,1,2,2,1,3,3,5,4,2,10,10,3,1,1,1,3,3,1,1,4,2,2,33,1,1,4,458004,1
1,2,2,3,2,1,2,1,5,6,6,5,10,3,3,3,2,3,2,4,4,3,1,2,24,1,1,4,458004,1
1,2,1,3,2,2,2,1,8,7,4,9,9,2,2,1,2,2,2,2,2,2,2,2,29,6,1,2,458014,1
1,2,1,3,1,1,2,2,8,10,7,7,10,1,2,1,3,2,1,2,3,3,1,2,24,6,1,3,458004,1
1,2,1,3,1,1,1,1,8,7,5,8,10,3,2,1,1,4,4,1,1,3,3,2,34,1,1,3,458004,1
1,1,1,2,1,1,1,2,8,7,7,8,10,2,3,1,2,2,2,2,3,2,1,2,22,6,6,3,458004,1
1,2,2,1,1,1,2,3,7,6,6,6,6,2,3,3,3,3,2,2,2,2,2,2,28,6,1,2,458004,1
1,1,1,3,1,1,3,2,9,9,8,9,9,3,2,1,1,1,3,1,3,3,3,2,44,2,1,2,458004,1
1,1,1,1,1,1,1,2,10,10,10,10,10,1,4,1,1,1,1,1,1,1,1,2,23,1,5,1,458004,1
1,1,1,1,1,1,1,3,10,1,9,10,10,1,1,1,2,2,2,2,3,1,1,2,49,1,1,2,458004,1
1,2,2,4,1,1,2,3,8,7,8,9,10,3,2,2,2,3,3,2,4,2,2,2,39,6,1,4,458004,1
1,3,1,3,1,1,3,3,7,7,7,10,10,4,4,1,1,4,4,2,2,3,4,2,36,3,1,3,458014,1
1,2,1,3,2,1,2,3,7,7,5,8,10,1,4,1,2,2,1,2,2,3,2,1,25,6,7,4,458004,1
1,2,2,3,1,1,2,2,10,8,7,5,10,2,3,2,3,2,2,3,3,3,2,2,33,1,1,4,458004,2
1,2,1,3,2,1,2,3,5,6,3,8,10,3,2,1,3,2,3,2,3,3,2,2,24,6,1,2,458004,1
1,2,1,2,2,1,2,2,8,6,6,8,10,2,2,2,2,3,3,2,2,3,3,2,34,1,1,4,458004,1
1,1,1,1,1,1,2,2,8,8,7,5,10,1,3,2,3,2,2,3,3,2,2,2,26,1,1,2,458004,1
1,1,2,3,2,1,2,2,7,4,2,9,10,2,3,1,2,2,2,3,3,2,1,2,42,1,5,3,458004,1
1,2,2,4,4,4,2,3,10,5,5,7,10,1,2,2,2,2,2,2,2,2,2,2,32,1,5,3,458004,1
1,2,1,2,1,2,2,2,8,8,7,9,10,2,1,1,1,3,3,1,1,3,2,2,36,1,1,2,458004,1
1,2,2,3,2,1,3,2,7,8,7,7,10,1,2,1,2,4,2,3,4,3,2,2,29,1,1,3,458004,1
1,1,1,1,1,1,3,2,10,6,9,10,10,1,1,1,1,3,2,1,1,1,1,2,28,1,1,3,458004,1
1,2,2,2,1,1,2,2,8,8,8,7,10,3,1,1,2,3,3,3,3,2,1,2,38,1,1,3,458004,1
1,2,1,1,2,1,2,2,8,9,8,10,9,1,2,1,2,1,2,1,2,1,1,2,37,1,3,3,458004,1
1,1,1,1,1,1,2,2,8,8,8,8,10,2,2,1,1,3,2,3,2,2,2,2,43,1,1,2,458004,1
1,1,2,3,2,1,2,2,3,4,6,5,8,2,3,2,1,2,3,2,1,2,2,2,23,1,1,3,458014,1
1,2,2,3,1,1,2,2,5,7,4,5,6,3,2,1,2,3,2,2,2,2,2,2,38,1,1,4,458004,1
1,2,3,3,2,1,3,2,7,6,5,7,7,3,2,1,1,4,2,1,3,2,1,2,39,1,1,3,458004,1
1,2,3,3,3,2,2,3,7,7,6,8,10,3,2,1,2,2,3,2,3,3,3,1,25,6,1,3,458004,1
1,1,2,3,2,1,2,2,6,8,8,5,10,1,3,2,2,3,2,3,3,2,2,2,28,6,1,4,458004,1
1,2,1,3,1,1,2,2,8,10,9,10,10,2,2,1,1,3,3,1,2,3,2,2,39,1,1,4,458004,2
1,2,2,2,1,1,2,2,8,8,8,10,6,3,3,1,2,3,3,2,3,4,3,2,52,1,1,2,458004,1
2,2,2,2,2,2,2,1,10,7,7,8,7,2,1,1,2,2,2,2,3,2,1,2,24,6,1,2,458004,1
1,2,1,2,2,1,3,3,4,4,3,8,10,3,2,2,2,3,3,2,2,2,3,2,30,1,1,3,458004,1
1,1,1,3,2,1,3,2,5,6,6,10,10,4,3,1,1,4,4,1,1,2,1,1,46,1,1,2,458004,1
1,2,2,4,2,1,2,2,8,6,3,9,2,3,3,1,2,3,3,2,3,3,3,2,27,6,1,3,458004,1
1,2,2,2,2,1,2,3,6,6,6,4,6,2,3,2,3,2,2,3,3,2,2,1,42,1,1,3,458004,1
1,2,3,4,2,1,4,3,3,2,1,9,10,3,3,1,2,4,4,2,3,4,3,1,53,1,7,4,458004,1
1,1,2,3,1,1,2,1,10,8,8,9,10,3,3,1,1,2,2,2,3,3,1,2,30,1,5,3,458004,1
1,3,3,4,2,1,2,3,6,8,6,9,10,3,2,1,1,3,2,1,3,3,3,2,24,1,1,2,458004,1
1,2,2,3,1,1,2,2,8,9,9,10,10,2,2,1,1,4,3,1,1,1,1,2,39,1,1,2,458004,1
1,2,1,4,2,1,2,1,7,8,7,5,10,2,3,2,3,2,2,3,3,3,3,2,31,6,1,4,458004,2
1,2,2,2,3,1,2,3,7,5,2,7,10,3,4,1,2,3,2,2,2,2,2,2,20,6,6,5,458004,1
1,2,1,2,1,1,3,3,7,7,3,10,10,1,2,1,1,3,2,1,2,2,2,2,33,1,1,3,458004,1
1,2,1,3,1,1,1,3,10,10,6,9,10,3,2,1,2,3,3,2,2,2,2,2,27,6,1,3,458004,1
1,2,1,3,2,1,2,2,10,7,5,9,9,2,2,1,1,1,3,2,3,2,3,2,22,6,6,2,458004,1
1,2,2,3,1,2,2,2,10,8,6,10,10,4,3,3,4,1,1,4,4,1,1,2,33,1,5,4,458004,1
1,1,1,2,4,1,2,2,5,8,9,10,10,2,3,1,2,4,2,2,3,2,1,2,60,1,4,3,458004,1
1,1,2,2,1,1,3,3,5,6,4,8,10,2,3,2,2,3,2,3,3,2,2,2,18,6,6,3,458004,1
1,2,1,3,2,1,2,2,6,6,5,9,6,3,2,2,2,3,3,2,2,3,3,2,26,6,1,5,458004,2
1,2,2,3,1,1,3,2,5,5,3,8,10,3,2,1,1,3,3,2,2,3,3,2,35,1,1,2,458004,1
1,1,1,2,1,1,2,3,7,6,5,6,10,2,4,2,3,2,1,4,4,3,1,2,21,6,6,3,458004,1
1,1,1,2,1,1,1,1,8,8,7,10,10,3,3,1,2,3,2,2,3,2,2,2,20,6,1,2,458004,1
1,2,2,3,3,2,2,3,7,7,7,7,10,2,1,1,1,3,3,1,1,1,2,2,26,2,1,3,458014,1
1,2,3,3,2,1,2,2,6,7,7,10,10,3,2,1,2,3,3,2,3,3,3,2,36,1,1,2,458004,1
1,1,2,3,2,1,2,3,8,6,5,9,10,4,1,1,1,4,4,1,1,2,1,2,26,6,1,2,458004,1
1,3,2,3,2,1,3,2,5,7,5,8,10,3,3,1,2,4,2,2,3,3,3,2,31,1,5,3,458004,1
1,2,2,3,2,1,2,3,8,3,2,10,10,3,3,1,1,3,3,2,3,2,1,2,39,1,3,4,458004,1
1,1,1,2,1,1,2,1,6,7,8,8,10,3,3,2,3,3,3,3,4,4,2,2,30,6,1,4,458004,1
1,2,1,3,2,1,2,2,5,4,4,9,7,3,3,2,2,3,2,2,4,3,3,2,29,1,1,4,458004,1
1,1,1,2,1,1,3,3,5,6,5,8,10,2,3,2,2,2,2,2,3,2,2,2,19,6,6,4,458004,1
1,1,2,2,1,1,2,2,10,7,6,10,10,2,3,2,3,3,2,4,4,4,1,2,22,6,6,4,458004,2
1,2,1,3,2,1,2,2,4,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,27,6,3,5,458004,1
1,1,1,1,1,1,2,1,9,7,6,5,10,1,1,1,3,1,1,2,2,2,2,2,23,6,1,3,458004,1
1,2,2,3,2,1,2,1,10,9,9,9,10,2,4,3,3,3,2,3,3,1,1,2,20,6,1,5,458004,2
1,2,1,3,2,1,2,2,6,5,5,7,10,1,3,1,2,3,2,2,3,2,2,2,27,1,5,4,458004,1
1,2,1,2,1,1,1,2,8,10,8,10,10,2,2,1,2,3,3,2,2,2,2,2,32,1,1,4,458004,2
1,2,3,3,2,1,2,2,7,8,5,10,10,2,4,1,2,2,2,2,3,3,1,2,29,1,1,3,458004,2
1,2,1,3,2,1,3,3,5,3,1,10,10,4,3,2,1,3,3,1,2,1,1,2,22,6,1,4,458004,1
1,1,1,3,1,1,3,3,6,8,2,9,3,1,1,1,1,1,1,1,1,3,2,2,24,6,1,2,458004,1
1,2,1,1,1,2,2,1,8,8,8,8,8,4,3,4,4,4,3,1,2,4,2,2,29,1,5,4,458004,1
1,1,1,2,2,1,1,1,7,7,8,7,6,2,3,1,4,2,3,4,1,2,2,2,34,6,1,3,458004,2
1,2,1,2,2,1,1,1,8,8,7,8,10,2,2,1,3,3,2,3,3,2,2,2,30,1,8,3,458004,1
1,2,2,3,2,1,2,2,7,5,3,9,10,3,3,1,1,1,2,1,1,2,2,2,21,6,6,3,458004,1
1,1,1,1,1,1,1,2,10,10,9,10,10,1,1,1,1,1,1,1,1,1,1,2,29,6,1,2,458004,1
1,1,3,4,1,1,2,4,4,1,1,8,10,2,4,1,4,1,1,4,4,4,4,2,18,6,6,3,458004,1
1,2,2,3,3,1,2,3,8,4,4,10,10,2,2,2,4,3,2,1,2,2,2,2,38,2,2,2,458004,1
1,1,1,3,1,1,3,3,10,7,3,1,10,4,2,1,1,4,1,1,1,4,4,2,26,6,2,3,458004,1
1,2,1,2,1,1,2,1,6,9,9,9,10,2,3,2,2,3,3,3,3,3,3,2,35,6,7,4,458004,1
1,2,1,2,1,1,3,3,5,5,4,10,10,3,1,1,1,4,3,1,3,1,2,2,29,1,5,3,458004,1
1,1,1,3,2,1,3,2,8,6,4,7,10,2,2,2,2,2,2,2,2,2,2,2,29,6,7,3,458004,1
1,2,1,2,1,1,2,2,10,8,7,5,9,2,3,3,2,2,3,3,3,3,2,2,27,1,1,3,458004,1
1,1,2,2,1,1,2,3,6,7,7,9,10,3,1,1,1,3,3,2,3,2,1,2,19,6,1,4,458004,1
1,2,2,3,2,1,2,2,7,7,8,8,8,2,3,2,2,3,3,3,3,2,3,2,37,1,1,2,458004,1
1,1,2,2,1,1,2,3,6,7,5,10,10,4,3,2,1,4,3,1,1,1,2,2,23,6,6,2,458004,2
1,2,2,3,1,1,2,2,7,8,6,8,8,3,3,2,2,2,3,2,2,3,2,2,35,1,1,4,458004,1
1,3,2,2,2,1,2,2,5,8,5,5,10,1,4,1,4,2,1,4,4,2,1,2,37,1,5,3,458004,2
1,2,1,3,2,1,2,1,9,9,5,9,10,3,3,1,1,3,3,2,2,2,3,2,25,1,5,5,458004,2
1,2,2,2,2,2,2,2,8,7,8,10,8,2,2,3,2,2,2,3,2,2,2,2,34,1,1,3,458004,1
1,1,1,2,1,1,2,2,8,6,6,4,10,1,4,2,3,2,1,3,3,2,1,2,29,6,3,4,458004,1
1,2,1,4,3,1,2,2,5,5,5,10,10,3,3,1,2,3,3,2,4,3,1,2,28,1,3,3,458004,1
1,2,1,4,2,1,2,2,8,8,5,5,5,2,3,2,2,2,3,2,2,2,2,2,23,6,2,2,458004,1
1,1,2,2,1,1,2,2,9,9,4,8,10,2,3,2,3,2,2,3,4,4,2,2,21,6,7,5,458004,2
1,2,1,2,2,1,1,2,8,7,5,10,10,1,4,4,1,3,3,1,3,1,1,2,20,6,6,4,458004,1
1,2,2,1,1,1,2,1,8,6,5,5,10,2,3,1,3,3,2,2,3,2,1,2,30,1,1,2,458004,1
1,2,2,3,1,1,2,2,1,7,7,5,10,2,3,2,2,3,2,3,3,2,2,2,35,1,1,3,458004,1
1,3,2,2,1,1,2,1,9,9,8,7,10,2,2,2,2,2,2,2,3,2,2,2,36,1,1,2,458004,1
1,2,2,2,2,1,1,3,8,9,7,5,10,2,2,1,1,3,2,1,3,3,3,2,30,1,1,4,458004,1
1,2,2,3,1,1,2,2,5,5,6,5,10,2,3,3,3,2,2,3,4,2,2,2,34,1,1,4,458004,1
1,2,2,2,1,1,2,3,7,6,5,6,10,2,3,2,2,3,2,3,3,3,2,2,25,1,1,3,458004,1
1,1,1,3,1,1,2,2,9,7,8,7,10,2,3,1,2,1,2,2,4,3,2,2,35,1,3,3,458004,1
1,2,2,2,1,1,2,3,7,7,6,5,10,2,4,2,4,2,2,4,4,4,2,2,30,1,1,2,458004,1
1,1,2,3,1,1,2,1,9,9,9,2,10,1,1,1,4,2,2,4,4,4,3,2,19,1,1,3,458004,1
1,2,2,3,3,1,2,3,6,7,7,7,6,2,3,1,3,3,2,3,3,3,2,2,50,1,1,2,458004,1
1,2,1,3,1,1,2,1,10,10,10,10,9,1,2,2,2,2,2,2,2,2,2,2,27,3,7,3,458004,2
1,2,1,2,2,1,2,2,9,8,8,9,10,1,4,2,3,1,1,2,4,1,1,2,26,1,1,3,458004,1
1,2,1,3,3,1,3,3,3,2,2,10,10,3,2,1,2,3,3,2,3,3,3,2,29,6,6,3,458004,1
1,2,2,3,1,1,2,2,7,8,5,8,10,2,3,2,3,2,2,3,3,2,2,2,28,1,5,4,458004,1
1,2,2,1,2,2,2,1,9,10,8,10,5,4,1,2,1,2,1,2,2,1,1,2,37,6,1,2,458004,2
1,1,1,3,2,1,2,3,9,7,7,8,8,2,2,1,1,1,3,2,2,3,1,2,31,1,1,4,458004,1
1,1,1,4,2,4,3,3,7,7,5,7,1,4,1,1,1,4,4,2,3,4,4,2,40,1,1,2,458004,1
1,2,1,3,2,1,2,3,8,6,6,7,10,2,2,1,2,4,3,3,3,2,2,2,20,6,6,3,458004,1
1,2,1,3,1,1,2,2,8,6,6,6,9,2,2,2,2,2,2,2,2,2,2,2,25,2,1,2,458004,1
1,1,1,1,1,1,2,3,8,8,9,8,10,2,2,1,3,2,2,2,2,2,1,2,35,1,1,2,458004,1
1,2,2,3,2,2,2,3,7,7,6,10,10,3,1,1,1,4,4,1,3,2,1,2,29,1,1,2,458004,1
1,2,1,2,2,1,3,1,8,7,3,9,10,3,3,1,2,2,2,2,3,3,2,2,26,1,5,4,458004,1
1,1,1,1,1,1,2,2,9,7,7,3,10,1,4,2,4,2,2,4,3,1,2,2,30,1,1,3,458004,1
1,1,1,2,2,1,2,4,3,3,4,9,10,4,2,1,1,4,4,2,2,4,3,2,27,6,1,5,458004,2
1,2,1,2,1,1,2,2,9,9,7,3,10,2,2,1,2,3,2,3,3,2,1,2,26,6,1,3,458004,1
1,2,1,3,3,1,1,1,9,9,8,9,9,2,1,1,1,1,2,2,2,2,2,2,33,1,5,4,458004,1
2,2,1,2,1,1,3,3,5,6,5,10,10,4,1,1,1,4,4,3,3,3,3,2,23,6,1,4,458004,1
1,1,1,2,1,1,3,3,2,3,2,10,10,4,1,1,1,3,3,1,1,3,3,2,33,1,1,4,458004,1
1,2,2,2,2,1,1,2,5,6,6,7,8,2,3,2,3,2,2,2,2,2,1,2,31,1,1,3,458004,1
1,2,3,2,1,1,2,2,8,7,7,6,6,2,2,2,2,1,2,2,2,2,2,2,36,1,1,2,458004,1
1,1,1,2,2,1,2,2,7,7,7,5,10,2,3,1,3,3,2,3,3,2,1,2,21,6,6,4,458004,1
1,2,2,2,1,1,3,3,9,7,6,8,10,2,4,2,3,2,2,3,2,2,2,2,29,1,1,4,458004,2
1,2,2,3,1,1,1,1,9,9,5,7,10,1,3,1,2,2,2,3,3,2,2,2,27,1,1,2,458004,1
1,2,1,3,2,2,2,2,7,7,5,9,10,3,4,4,3,3,3,3,3,3,3,2,28,1,5,5,458004,2
1,2,2,2,2,1,4,3,3,3,1,7,10,2,3,1,3,2,1,3,3,2,2,2,26,6,1,5,458004,1
1,2,1,3,1,1,2,2,5,10,9,6,5,4,4,4,4,4,4,4,4,4,4,2,24,1,8,4,458004,1
1,2,2,2,1,1,2,2,10,10,5,10,10,4,2,2,2,3,4,1,1,4,1,2,30,6,1,3,458004,1
1,2,1,2,1,1,2,1,9,7,6,10,10,4,2,1,1,2,4,1,2,2,2,2,27,1,1,2,458004,1
1,2,2,4,1,1,1,2,8,7,5,8,10,2,1,2,2,1,1,4,3,1,2,1,20,6,7,3,458004,1
1,1,1,3,1,1,2,2,8,8,5,10,10,2,3,1,1,1,3,3,2,2,2,2,23,6,7,3,458004,1
1,2,1,2,2,1,2,2,9,7,6,9,6,2,3,1,1,2,2,1,2,2,2,2,27,6,1,4,458004,1
1,2,2,3,1,1,2,2,5,5,6,6,6,4,4,1,1,2,3,3,4,1,3,2,24,1,5,1,458004,1
1,3,2,3,2,1,2,3,6,6,6,3,5,1,4,1,4,4,1,4,4,1,1,2,40,1,1,3,458004,1
1,1,2,3,2,1,2,3,9,10,8,9,10,2,2,1,2,3,3,2,2,2,2,2,26,6,1,2,458004,1
3,3,3,3,3,3,2,3,5,6,7,6,7,3,3,3,3,3,3,3,3,3,3,2,35,1,1,3,458004,1
1,1,1,1,1,1,2,2,8,8,7,5,9,2,1,1,1,1,1,1,2,2,1,2,25,6,1,3,458004,1
1,2,3,3,1,1,2,3,7,8,4,8,7,1,2,2,2,3,3,3,2,1,2,2,37,1,1,3,458004,1
1,2,2,2,2,2,3,3,5,3,1,10,4,2,2,1,1,3,3,2,2,3,3,2,35,6,1,4,458004,1
1,2,2,4,2,1,2,2,8,9,8,8,10,1,2,1,1,1,3,2,2,2,2,2,24,6,1,2,458004,1
1,1,1,2,1,1,2,2,8,5,3,10,10,3,2,1,2,4,4,1,2,3,1,2,38,1,1,3,458004,1
1,1,2,3,1,2,2,2,7,5,7,9,10,1,3,1,2,3,2,1,2,3,4,2,56,1,1,2,458004,1
1,2,1,3,2,1,2,3,6,6,5,7,8,2,2,1,1,3,2,1,1,1,1,2,55,1,1,4,458004,1
1,1,2,2,2,1,2,3,9,9,8,10,10,2,2,2,1,2,3,2,2,2,2,2,51,1,1,4,458004,1
1,1,2,2,1,1,2,1,5,6,7,8,10,2,2,2,3,2,2,3,3,2,2,2,51,1,1,2,458004,1
1,1,1,2,1,2,2,2,6,8,7,10,7,3,2,1,1,3,3,1,3,4,2,2,57,6,1,2,458004,1
1,1,2,3,2,3,2,2,10,9,9,1,9,1,4,4,4,1,1,4,4,4,1,2,55,6,1,2,458004,1
1,2,2,1,2,1,2,3,3,5,3,6,10,1,3,4,4,3,1,3,3,1,1,2,55,1,5,3,458004,1
